Ax,Ay,Az,Gx,Gy,Gz,Label
-0.254,0.094,0.328,-31.771,11.725,41.038,Idle
0.137,0.094,0.328,17.092,11.725,41.038,Idle
0.527,0.094,0.328,65.947,11.725,41.038,Idle
0.918,0.094,0.328,114.802,11.725,41.038,Idle
1.309,0.094,0.328,163.656,11.725,41.038,Idle
1.699,0.094,0.328,212.511,11.725,41.038,Idle
-1.910,0.094,0.328,-238.908,11.725,41.038,Idle
-1.520,0.094,0.328,-190.053,11.725,41.038,Idle
-1.129,0.094,0.328,-141.198,11.725,41.038,Idle
-0.738,0.094,0.328,-92.344,11.725,41.038,Idle
-0.348,0.094,0.328,-43.489,11.725,41.038,Idle
0.043,0.094,0.328,5.374,11.725,41.038,Idle
0.418,0.094,0.328,52.275,11.725,41.038,Idle
0.809,0.094,0.328,101.130,11.725,41.038,Idle
1.199,0.094,0.328,149.985,11.725,41.038,Idle
1.590,0.094,0.328,198.840,11.725,41.038,Idle
1.980,0.094,0.328,247.695,11.725,41.038,Idle
-1.629,0.094,0.328,-203.725,11.725,41.038,Idle
-1.238,0.094,0.328,-154.870,11.725,41.038,Idle
-0.848,0.094,0.328,-106.015,11.725,41.038,Idle
-0.457,0.094,0.328,-57.160,11.725,41.038,Idle
-0.066,0.094,0.328,-8.305,11.725,41.038,Idle
0.324,0.094,0.328,40.557,11.725,41.038,Idle
0.715,0.094,0.328,89.412,11.725,41.038,Idle
1.106,0.094,0.328,138.267,11.725,41.038,Idle
1.496,0.094,0.328,187.122,11.725,41.038,Idle
1.887,0.094,0.328,235.977,11.725,41.038,Idle
-1.723,0.094,0.328,-215.443,11.725,41.038,Idle
-1.332,0.094,0.328,-166.588,11.725,41.038,Idle
-0.941,0.094,0.328,-117.733,11.725,41.038,Idle
-0.551,0.094,0.328,-68.878,11.725,41.038,Idle
-0.160,0.094,0.328,-20.023,11.725,41.038,Idle
0.231,0.094,0.328,28.840,11.725,41.038,Idle
0.621,0.094,0.328,77.695,11.725,41.038,Idle
1.012,0.094,0.328,126.550,11.725,41.038,Idle
1.402,0.094,0.328,175.405,11.725,41.038,Idle
1.793,0.094,0.328,224.260,11.725,41.038,Idle
-1.816,0.094,0.328,-227.160,11.725,41.038,Idle
-1.426,0.094,0.328,-178.305,11.725,41.038,Idle
-1.035,0.094,0.328,-129.450,11.725,41.038,Idle
-0.644,0.094,0.328,-80.595,11.725,41.038,Idle
-0.254,0.094,0.328,-31.740,11.725,41.038,Idle
0.137,0.094,0.328,17.122,11.725,41.038,Idle
0.528,0.094,0.328,65.977,11.725,41.038,Idle
0.918,0.094,0.328,114.832,11.725,41.038,Idle
1.309,0.094,0.328,163.687,11.725,41.038,Idle
1.699,0.094,0.328,212.542,11.725,41.038,Idle
-1.910,0.094,0.328,-238.878,11.725,41.038,Idle
-1.519,0.094,0.328,-190.023,11.725,41.038,Idle
-1.129,0.094,0.328,-141.168,11.725,41.038,Idle
-0.738,0.094,0.328,-92.313,11.725,41.038,Idle
-0.347,0.094,0.328,-43.458,11.725,41.038,Idle
0.043,0.094,0.328,5.405,11.725,41.038,Idle
0.418,0.094,0.328,52.305,11.725,41.038,Idle
0.809,0.094,0.328,101.160,11.725,41.038,Idle
1.199,0.094,0.328,150.015,11.725,41.038,Idle
1.590,0.094,0.328,198.870,11.725,41.038,Idle
1.981,0.094,0.328,247.725,11.725,41.038,Idle
-1.629,0.094,0.328,-203.695,11.725,41.038,Idle
-1.238,0.094,0.328,-154.840,11.725,41.038,Idle
-0.847,0.094,0.328,-105.985,11.725,41.038,Idle
-0.457,0.094,0.328,-57.130,11.725,41.038,Idle
-0.066,0.094,0.328,-8.275,11.725,41.038,Idle
0.325,0.094,0.328,40.588,11.725,41.038,Idle
0.715,0.094,0.328,89.443,11.725,41.038,Idle
1.106,0.094,0.328,138.298,11.725,41.038,Idle
1.496,0.094,0.328,187.153,11.725,41.038,Idle
1.887,0.094,0.328,236.008,11.725,41.038,Idle
-1.722,0.094,0.328,-215.412,11.725,41.038,Idle
-1.332,0.094,0.328,-166.557,11.725,41.038,Idle
-0.941,0.094,0.328,-117.702,11.725,41.038,Idle
-0.550,0.094,0.328,-68.847,11.725,41.038,Idle
-0.160,0.094,0.328,-19.992,11.725,41.038,Idle
0.231,0.094,0.328,28.870,11.725,41.038,Idle
0.621,0.094,0.328,77.725,11.725,41.038,Idle
1.012,0.094,0.328,126.580,11.725,41.038,Idle
1.403,0.094,0.328,175.435,11.725,41.038,Idle
1.793,0.094,0.328,224.290,11.725,41.038,Idle
-1.816,0.094,0.328,-227.130,11.725,41.038,Idle
-1.425,0.094,0.328,-178.275,11.725,41.038,Idle
-1.035,0.094,0.328,-129.420,11.725,41.038,Idle
-0.644,0.094,0.328,-80.565,11.725,41.038,Idle
-0.254,0.094,0.328,-31.710,11.725,41.038,Idle
0.137,0.094,0.328,17.153,11.725,41.038,Idle
0.528,0.094,0.328,66.008,11.725,41.038,Idle
0.918,0.094,0.328,114.863,11.725,41.038,Idle
1.309,0.094,0.328,163.718,11.725,41.038,Idle
1.700,0.094,0.328,212.573,11.725,41.038,Idle
-1.910,0.094,0.328,-238.847,11.725,41.038,Idle
-1.519,0.094,0.328,-189.992,11.725,41.038,Idle
-1.128,0.094,0.328,-141.137,11.725,41.038,Idle
-0.738,0.094,0.328,-92.282,11.725,41.038,Idle
-0.347,0.094,0.328,-43.427,11.725,41.038,Idle
0.043,0.094,0.328,5.435,11.725,41.038,Idle
0.418,0.094,0.328,52.336,11.725,41.038,Idle
0.809,0.094,0.328,101.191,11.725,41.038,Idle
1.200,0.094,0.328,150.046,11.725,41.038,Idle
1.590,0.094,0.328,198.901,11.725,41.038,Idle
1.981,0.094,0.328,247.756,11.725,41.038,Idle
-1.628,0.094,0.328,-203.664,11.725,41.038,Idle
-1.238,0.094,0.328,-154.809,11.725,41.038,Idle
-0.847,0.094,0.328,-105.954,11.725,41.038,Idle
-0.457,0.094,0.328,-57.099,11.725,41.038,Idle
-0.066,0.094,0.328,-8.244,11.725,41.038,Idle
0.325,0.094,0.328,40.618,11.725,41.038,Idle
0.715,0.094,0.328,89.473,11.725,41.038,Idle
1.106,0.094,0.328,138.328,11.725,41.038,Idle
1.497,0.094,0.328,187.183,11.725,41.038,Idle
1.887,0.094,0.328,236.038,11.725,41.038,Idle
-1.722,0.094,0.328,-215.382,11.725,41.038,Idle
-1.331,0.094,0.328,-166.527,11.725,41.038,Idle
-0.941,0.094,0.328,-117.672,11.725,41.038,Idle
-0.550,0.094,0.328,-68.817,11.725,41.038,Idle
-0.160,0.094,0.328,-19.962,11.725,41.038,Idle
0.231,0.094,0.328,28.901,11.725,41.038,Idle
0.622,0.094,0.328,77.756,11.725,41.038,Idle
1.012,0.094,0.328,126.611,11.725,41.038,Idle
1.403,0.094,0.328,175.466,11.725,41.038,Idle
1.794,0.094,0.328,224.321,11.725,41.038,Idle
-1.816,0.094,0.328,-227.099,11.725,41.038,Idle
-1.425,0.094,0.328,-178.244,11.725,41.038,Idle
-1.035,0.094,0.328,-129.389,11.725,41.038,Idle
-0.644,0.094,0.328,-80.534,11.725,41.038,Idle
-0.253,0.094,0.328,-31.679,11.725,41.038,Idle
0.137,0.094,0.328,17.183,11.725,41.038,Idle
0.528,0.094,0.328,66.038,11.725,41.038,Idle
0.919,0.094,0.328,114.893,11.725,41.038,Idle
1.309,0.094,0.328,163.748,11.725,41.038,Idle
1.700,0.094,0.328,212.603,11.725,41.038,Idle
-1.909,0.094,0.328,-238.817,11.725,41.038,Idle
-1.519,0.094,0.328,-189.962,11.725,41.038,Idle
-1.128,0.094,0.328,-141.107,11.725,41.038,Idle
-0.738,0.094,0.328,-92.252,11.725,41.038,Idle
-0.347,0.094,0.328,-43.397,11.725,41.038,Idle
0.044,0.094,0.328,5.466,11.725,41.038,Idle
0.419,0.094,0.328,52.366,11.725,41.038,Idle
0.809,0.094,0.328,101.221,11.725,41.038,Idle
1.200,0.094,0.328,150.076,11.725,41.038,Idle
1.591,0.094,0.328,198.931,11.725,41.038,Idle
1.981,0.094,0.328,247.786,11.725,41.038,Idle
-1.628,0.094,0.328,-203.634,11.725,41.038,Idle
-1.238,0.094,0.328,-154.779,11.725,41.038,Idle
-0.847,0.094,0.328,-105.924,11.725,41.038,Idle
-0.456,0.094,0.328,-57.069,11.725,41.038,Idle
-0.066,0.094,0.328,-8.214,11.725,41.038,Idle
0.325,0.094,0.328,40.649,11.725,41.038,Idle
0.716,0.094,0.328,89.504,11.725,41.038,Idle
1.106,0.094,0.328,138.359,11.725,41.038,Idle
1.497,0.094,0.328,187.214,11.725,41.038,Idle
1.888,0.094,0.328,236.069,11.725,41.038,Idle
-1.722,0.094,0.328,-215.351,11.725,41.038,Idle
-1.331,0.094,0.328,-166.496,11.725,41.038,Idle
-0.941,0.094,0.328,-117.641,11.725,41.038,Idle
-0.550,0.094,0.328,-68.786,11.725,41.038,Idle
-0.159,0.094,0.328,-19.931,11.725,41.038,Idle
0.231,0.094,0.328,28.931,11.725,41.038,Idle
0.622,0.094,0.328,77.786,11.725,41.038,Idle
1.013,0.094,0.328,126.641,11.725,41.038,Idle
1.403,0.094,0.328,175.496,11.725,41.038,Idle
1.794,0.094,0.328,224.351,11.725,41.038,Idle
-1.816,0.094,0.328,-227.069,11.725,41.038,Idle
-1.425,0.094,0.328,-178.214,11.725,41.038,Idle
-1.034,0.094,0.328,-129.359,11.725,41.038,Idle
-0.644,0.094,0.328,-80.504,11.725,41.038,Idle
-0.253,0.094,0.328,-31.649,11.725,41.038,Idle
0.138,0.094,0.328,17.214,11.725,41.038,Idle
0.528,0.094,0.328,66.069,11.725,41.038,Idle
0.919,0.094,0.328,114.924,11.725,41.038,Idle
1.310,0.094,0.328,163.779,11.725,41.038,Idle
1.700,0.094,0.328,212.634,11.725,41.038,Idle
-1.909,0.094,0.328,-238.786,11.725,41.038,Idle
-1.519,0.094,0.328,-189.931,11.725,41.038,Idle
-1.128,0.094,0.328,-141.076,11.725,41.038,Idle
-0.737,0.094,0.328,-92.221,11.725,41.038,Idle
-0.347,0.094,0.328,-43.366,11.725,41.038,Idle
0.044,0.094,0.328,5.496,11.725,41.038,Idle
0.419,0.094,0.328,52.397,11.725,41.038,Idle
0.810,0.094,0.328,101.252,11.725,41.038,Idle
1.200,0.094,0.328,150.107,11.725,41.038,Idle
1.591,0.094,0.328,198.962,11.725,41.038,Idle
1.981,0.094,0.328,247.817,11.725,41.038,Idle
-1.628,0.094,0.328,-203.603,11.725,41.038,Idle
-1.237,0.094,0.328,-154.748,11.725,41.038,Idle
-0.847,0.094,0.328,-105.893,11.725,41.038,Idle
-0.456,0.094,0.328,-57.038,11.725,41.038,Idle
-0.065,0.094,0.328,-8.183,11.725,41.038,Idle
0.325,0.094,0.328,40.679,11.725,41.038,Idle
0.716,0.094,0.328,89.534,11.725,41.038,Idle
1.107,0.094,0.328,138.389,11.725,41.038,Idle
1.497,0.094,0.328,187.244,11.725,41.038,Idle
1.888,0.094,0.328,236.099,11.725,41.038,Idle
-1.722,0.094,0.328,-215.321,11.725,41.038,Idle
-1.331,0.094,0.328,-166.466,11.725,41.038,Idle
-0.940,0.094,0.328,-117.611,11.725,41.038,Idle
-0.550,0.094,0.328,-68.756,11.725,41.038,Idle
-0.159,0.094,0.328,-19.901,11.725,41.038,Idle
0.232,0.094,0.328,28.962,11.725,41.038,Idle
0.622,0.094,0.328,77.817,11.725,41.038,Idle
1.013,0.094,0.328,126.672,11.725,41.038,Idle
1.403,0.094,0.328,175.527,11.725,41.038,Idle
1.794,0.094,0.328,224.382,11.725,41.038,Idle
-1.815,0.094,0.328,-227.038,11.725,41.038,Idle
-1.425,0.094,0.328,-178.183,11.725,41.038,Idle
-1.034,0.094,0.328,-129.328,11.725,41.038,Idle
-0.643,0.094,0.328,-80.473,11.725,41.038,Idle
-0.253,0.094,0.328,-31.618,11.725,41.038,Idle
0.138,0.094,0.328,17.244,11.725,41.038,Idle
0.529,0.094,0.328,66.099,11.725,41.038,Idle
0.919,0.094,0.328,114.954,11.725,41.038,Idle
1.310,0.094,0.328,163.809,11.725,41.038,Idle
1.700,0.094,0.328,212.664,11.725,41.038,Idle
-1.909,0.094,0.328,-238.756,11.725,41.038,Idle
-1.518,0.094,0.328,-189.901,11.725,41.038,Idle
-1.128,0.094,0.328,-141.046,11.725,41.038,Idle
-0.737,0.094,0.328,-92.191,11.725,41.038,Idle
-0.346,0.094,0.328,-43.336,11.725,41.038,Idle
0.044,0.094,0.328,5.527,11.725,41.038,Idle
0.419,0.094,0.328,52.427,11.725,41.038,Idle
0.810,0.094,0.328,101.282,11.725,41.038,Idle
1.200,0.094,0.328,150.137,11.725,41.038,Idle
1.591,0.094,0.328,198.992,11.725,41.038,Idle
1.982,0.094,0.328,247.847,11.725,41.038,Idle
-1.628,0.094,0.328,-203.573,11.725,41.038,Idle
-1.237,0.094,0.328,-154.718,11.725,41.038,Idle
-0.846,0.094,0.328,-105.863,11.725,41.038,Idle
-0.456,0.094,0.328,-57.008,11.725,41.038,Idle
-0.065,0.094,0.328,-8.153,11.725,41.038,Idle
0.326,0.094,0.328,40.710,11.725,41.038,Idle
0.716,0.094,0.328,89.565,11.725,41.038,Idle
1.107,0.094,0.328,138.420,11.725,41.038,Idle
1.497,0.094,0.328,187.275,11.725,41.038,Idle
1.888,0.094,0.328,236.130,11.725,41.038,Idle
-1.721,0.094,0.328,-215.290,11.725,41.038,Idle
-1.331,0.094,0.328,-166.435,11.725,41.038,Idle
-0.940,0.094,0.328,-117.580,11.725,41.038,Idle
-0.549,0.094,0.328,-68.725,11.725,41.038,Idle
-0.159,0.094,0.328,-19.870,11.725,41.038,Idle
0.232,0.094,0.328,28.992,11.725,41.038,Idle
0.622,0.094,0.328,77.847,11.725,41.038,Idle
1.013,0.094,0.328,126.702,11.725,41.038,Idle
1.404,0.094,0.328,175.557,11.725,41.038,Idle
1.794,0.094,0.328,224.412,11.725,41.038,Idle
-1.815,0.094,0.328,-227.008,11.725,41.038,Idle
-1.424,0.094,0.328,-178.153,11.725,41.038,Idle
-1.034,0.094,0.328,-129.298,11.725,41.038,Idle
-0.643,0.094,0.328,-80.443,11.725,41.038,Idle
-0.253,0.094,0.328,-31.588,11.725,41.038,Idle
0.138,0.094,0.328,17.275,11.725,41.038,Idle
0.529,0.094,0.328,66.130,11.725,41.038,Idle
0.919,0.094,0.328,114.985,11.725,41.038,Idle
1.310,0.094,0.328,163.840,11.725,41.038,Idle
1.701,0.094,0.328,212.695,11.725,41.038,Idle
-1.909,0.094,0.328,-238.725,11.725,41.038,Idle
-1.518,0.094,0.328,-189.870,11.725,41.038,Idle
-1.128,0.094,0.328,-141.015,11.725,41.038,Idle
-0.737,0.094,0.328,-92.160,11.725,41.038,Idle
-0.346,0.094,0.328,-43.305,11.725,41.038,Idle
0.044,0.094,0.328,5.557,11.725,41.038,Idle
0.419,0.094,0.328,52.458,11.725,41.038,Idle
0.810,0.094,0.328,101.313,11.725,41.038,Idle
1.201,0.094,0.328,150.168,11.725,41.038,Idle
1.591,0.094,0.328,199.023,11.725,41.038,Idle
1.982,0.094,0.328,247.878,11.725,41.038,Idle
-1.627,0.094,0.328,-203.542,11.725,41.038,Idle
-1.237,0.094,0.328,-154.687,11.725,41.038,Idle
-0.846,0.094,0.328,-105.832,11.725,41.038,Idle
-0.456,0.094,0.328,-56.977,11.725,41.038,Idle
-0.065,0.094,0.328,-8.122,11.725,41.038,Idle
0.326,0.094,0.328,40.740,11.725,41.038,Idle
0.716,0.094,0.328,89.595,11.725,41.038,Idle
1.107,0.094,0.328,138.450,11.725,41.038,Idle
1.498,0.094,0.328,187.305,11.725,41.038,Idle
1.888,0.094,0.328,236.160,11.725,41.038,Idle
-1.721,0.094,0.328,-215.260,11.725,41.038,Idle
-1.331,0.094,0.328,-166.405,11.725,41.038,Idle
-0.940,0.094,0.328,-117.550,11.725,41.038,Idle
-0.549,0.094,0.328,-68.695,11.725,41.038,Idle
-0.159,0.094,0.328,-19.840,11.725,41.038,Idle
0.232,0.094,0.328,29.023,11.725,41.038,Idle
0.623,0.094,0.328,77.878,11.725,41.038,Idle
1.013,0.094,0.328,126.733,11.725,41.038,Idle
1.404,0.094,0.328,175.588,11.725,41.038,Idle
1.795,0.094,0.328,224.443,11.725,41.038,Idle
-1.815,0.094,0.328,-226.977,11.725,41.038,Idle
-1.424,0.094,0.328,-178.122,11.725,41.038,Idle
-1.034,0.094,0.328,-129.267,11.725,41.038,Idle
-0.643,0.094,0.328,-80.412,11.725,41.038,Idle
-0.252,0.094,0.328,-31.557,11.725,41.038,Idle
0.138,0.094,0.328,17.305,11.725,41.038,Idle
0.529,0.094,0.328,66.160,11.725,41.038,Idle
0.920,0.094,0.328,115.015,11.725,41.038,Idle
1.310,0.094,0.328,163.870,11.725,41.038,Idle
1.701,0.094,0.328,212.725,11.725,41.038,Idle
-1.909,0.094,0.328,-238.695,11.725,41.038,Idle
-1.518,0.094,0.328,-189.840,11.725,41.038,Idle
-1.127,0.094,0.328,-140.985,11.725,41.038,Idle
-0.737,0.094,0.328,-92.130,11.725,41.038,Idle
-0.346,0.094,0.328,-43.275,11.725,41.038,Idle
0.045,0.094,0.328,5.588,11.725,41.038,Idle
0.420,0.094,0.328,52.489,11.725,41.038,Idle
0.810,0.094,0.328,101.344,11.725,41.038,Idle
1.201,0.094,0.328,150.198,11.725,41.038,Idle
1.592,0.094,0.328,199.053,11.725,41.038,Idle
1.982,0.094,0.328,247.908,11.725,41.038,Idle
-1.627,0.094,0.328,-203.511,11.725,41.038,Idle
-1.237,0.094,0.328,-154.656,11.725,41.038,Idle
-0.846,0.094,0.328,-105.802,11.725,41.038,Idle
-0.455,0.094,0.328,-56.947,11.725,41.038,Idle
-0.065,0.094,0.328,-8.092,11.725,41.038,Idle
0.326,0.094,0.328,40.771,11.725,41.038,Idle
0.717,0.094,0.328,89.626,11.725,41.038,Idle
1.107,0.094,0.328,138.481,11.725,41.038,Idle
1.498,0.094,0.328,187.336,11.725,41.038,Idle
1.888,0.094,0.328,236.191,11.725,41.038,Idle
-1.721,0.094,0.328,-215.229,11.725,41.038,Idle
-1.330,0.094,0.328,-166.374,11.725,41.038,Idle
-0.940,0.094,0.328,-117.519,11.725,41.038,Idle
-0.549,0.094,0.328,-68.664,11.725,41.038,Idle
-0.158,0.094,0.328,-19.809,11.725,41.038,Idle
0.232,0.094,0.328,29.053,11.725,41.038,Idle
0.623,0.094,0.328,77.908,11.725,41.038,Idle
1.014,0.094,0.328,126.763,11.725,41.038,Idle
1.404,0.094,0.328,175.618,11.725,41.038,Idle
1.795,0.094,0.328,224.473,11.725,41.038,Idle
-1.815,0.094,0.328,-226.947,11.725,41.038,Idle
-1.424,0.094,0.328,-178.092,11.725,41.038,Idle
-1.033,0.094,0.328,-129.237,11.725,41.038,Idle
-0.643,0.094,0.328,-80.382,11.725,41.038,Idle
-0.252,0.094,0.328,-31.527,11.725,41.038,Idle
0.139,0.094,0.328,17.336,11.725,41.038,Idle
0.529,0.094,0.328,66.191,11.725,41.038,Idle
0.920,0.094,0.328,115.046,11.725,41.038,Idle
1.310,0.094,0.328,163.901,11.725,41.038,Idle
1.701,0.094,0.328,212.756,11.725,41.038,Idle
-1.908,0.094,0.328,-238.664,11.725,41.038,Idle
-1.518,0.094,0.328,-189.809,11.725,41.038,Idle
-1.127,0.094,0.328,-140.954,11.725,41.038,Idle
-0.736,0.094,0.328,-92.099,11.725,41.038,Idle
-0.346,0.094,0.328,-43.244,11.725,41.038,Idle
0.045,0.094,0.328,5.618,11.725,41.038,Idle
0.420,0.094,0.328,52.519,11.725,41.038,Idle
0.811,0.094,0.328,101.374,11.725,41.038,Idle
1.201,0.094,0.328,150.229,11.725,41.038,Idle
1.592,0.094,0.328,199.084,11.725,41.038,Idle
1.982,0.094,0.328,247.939,11.725,41.038,Idle
-1.627,0.094,0.328,-203.481,11.725,41.038,Idle
-1.236,0.094,0.328,-154.626,11.725,41.038,Idle
-0.846,0.094,0.328,-105.771,11.725,41.038,Idle
-0.455,0.094,0.328,-56.916,11.725,41.038,Idle
-0.064,0.094,0.328,-8.061,11.725,41.038,Idle
0.326,0.094,0.328,40.802,11.725,41.038,Idle
0.717,0.094,0.328,89.656,11.725,41.038,Idle
1.107,0.094,0.328,138.511,11.725,41.038,Idle
1.498,0.094,0.328,187.366,11.725,41.038,Idle
1.889,0.094,0.328,236.221,11.725,41.038,Idle
-1.721,0.094,0.328,-215.198,11.725,41.038,Idle
-1.330,0.094,0.328,-166.344,11.725,41.038,Idle
-0.939,0.094,0.328,-117.489,11.725,41.038,Idle
-0.549,0.094,0.328,-68.634,11.725,41.038,Idle
-0.158,0.094,0.328,-19.779,11.725,41.038,Idle
0.233,0.094,0.328,29.084,11.725,41.038,Idle
0.623,0.094,0.328,77.939,11.725,41.038,Idle
1.014,0.094,0.328,126.794,11.725,41.038,Idle
1.404,0.094,0.328,175.649,11.725,41.038,Idle
1.795,0.094,0.328,224.504,11.725,41.038,Idle
-1.814,0.094,0.328,-226.916,11.725,41.038,Idle
-1.424,0.094,0.328,-178.061,11.725,41.038,Idle
-1.033,0.094,0.328,-129.206,11.725,41.038,Idle
-0.642,0.094,0.328,-80.351,11.725,41.038,Idle
-0.252,0.094,0.328,-31.496,11.725,41.038,Idle
0.139,0.094,0.328,17.366,11.725,41.038,Idle
0.529,0.094,0.328,66.221,11.725,41.038,Idle
0.920,0.094,0.328,115.076,11.725,41.038,Idle
1.311,0.094,0.328,163.931,11.725,41.038,Idle
1.701,0.094,0.328,212.786,11.725,41.038,Idle
-1.908,0.094,0.328,-238.634,11.725,41.038,Idle
-1.517,0.094,0.328,-189.779,11.725,41.038,Idle
-1.127,0.094,0.328,-140.924,11.725,41.038,Idle
-0.736,0.094,0.328,-92.069,11.725,41.038,Idle
-0.346,0.094,0.328,-43.214,11.725,41.038,Idle
0.045,0.094,0.328,5.649,11.725,41.038,Idle
0.420,0.094,0.328,52.550,11.725,41.038,Idle
0.811,0.094,0.328,101.405,11.725,41.038,Idle
1.201,0.094,0.328,150.260,11.725,41.038,Idle
1.592,0.094,0.328,199.115,11.725,41.038,Idle
1.983,0.094,0.328,247.969,11.725,41.038,Idle
-1.627,0.094,0.328,-203.450,11.725,41.038,Idle
-1.236,0.094,0.328,-154.595,11.725,41.038,Idle
-0.845,0.094,0.328,-105.740,11.725,41.038,Idle
-0.455,0.094,0.328,-56.885,11.725,41.038,Idle
-0.064,0.094,0.328,-8.031,11.725,41.038,Idle
0.326,0.094,0.328,40.832,11.725,41.038,Idle
0.717,0.094,0.328,89.687,11.725,41.038,Idle
1.108,0.094,0.328,138.542,11.725,41.038,Idle
1.498,0.094,0.328,187.397,11.725,41.038,Idle
1.889,0.094,0.328,236.252,11.725,41.038,Idle
-1.720,0.094,0.328,-215.168,11.725,41.038,Idle
-1.330,0.094,0.328,-166.313,11.725,41.038,Idle
-0.939,0.094,0.328,-117.458,11.725,41.038,Idle
-0.549,0.094,0.328,-68.603,11.725,41.038,Idle
-0.158,0.094,0.328,-19.748,11.725,41.038,Idle
0.233,0.094,0.328,29.115,11.725,41.038,Idle
0.623,0.094,0.328,77.969,11.725,41.038,Idle
1.014,0.094,0.328,126.824,11.725,41.038,Idle
1.405,0.094,0.328,175.679,11.725,41.038,Idle
1.795,0.094,0.328,224.534,11.725,41.038,Idle
-1.814,0.094,0.328,-226.885,11.725,41.038,Idle
-1.423,0.094,0.328,-178.031,11.725,41.038,Idle
-1.033,0.094,0.328,-129.176,11.725,41.038,Idle
-0.642,0.094,0.328,-80.321,11.725,41.038,Idle
-0.252,0.094,0.328,-31.466,11.725,41.038,Idle
0.139,0.094,0.328,17.397,11.725,41.038,Idle
0.530,0.094,0.328,66.252,11.725,41.038,Idle
0.920,0.094,0.328,115.107,11.725,41.038,Idle
1.311,0.094,0.328,163.962,11.725,41.038,Idle
1.702,0.094,0.328,212.817,11.725,41.038,Idle
-1.908,0.094,0.328,-238.603,11.725,41.038,Idle
-1.517,0.094,0.328,-189.748,11.725,41.038,Idle
-1.127,0.094,0.328,-140.893,11.725,41.038,Idle
-0.736,0.094,0.328,-92.038,11.725,41.038,Idle
-0.345,0.094,0.328,-43.183,11.725,41.038,Idle
0.045,0.094,0.328,5.679,11.725,41.038,Idle
0.420,0.094,0.328,52.580,11.725,41.038,Idle
0.811,0.094,0.328,101.435,11.725,41.038,Idle
1.202,0.094,0.328,150.290,11.725,41.038,Idle
1.592,0.094,0.328,199.145,11.725,41.038,Idle
1.983,0.094,0.328,248.000,11.725,41.038,Idle
-1.626,0.094,0.328,-203.420,11.725,41.038,Idle
-1.236,0.094,0.328,-154.565,11.725,41.038,Idle
-0.845,0.094,0.328,-105.710,11.725,41.038,Idle
-0.455,0.094,0.328,-56.855,11.725,41.038,Idle
-0.064,0.094,0.328,-8.000,11.725,41.038,Idle
0.327,0.094,0.328,40.863,11.725,41.038,Idle
0.717,0.094,0.328,89.718,11.725,41.038,Idle
1.108,0.094,0.328,138.573,11.725,41.038,Idle
1.499,0.094,0.328,187.427,11.725,41.038,Idle
1.889,0.094,0.328,236.282,11.725,41.038,Idle
-1.720,0.094,0.328,-215.137,11.725,41.038,Idle
-1.330,0.094,0.328,-166.282,11.725,41.038,Idle
-0.939,0.094,0.328,-117.427,11.725,41.038,Idle
-0.548,0.094,0.328,-68.573,11.725,41.038,Idle
-0.158,0.094,0.328,-19.718,11.725,41.038,Idle
0.233,0.094,0.328,29.145,11.725,41.038,Idle
0.624,0.094,0.328,78.000,11.725,41.038,Idle
1.014,0.094,0.328,126.855,11.725,41.038,Idle
1.405,0.094,0.328,175.710,11.725,41.038,Idle
1.796,0.094,0.328,224.565,11.725,41.038,Idle
-1.814,0.094,0.328,-226.855,11.725,41.038,Idle
-1.423,0.094,0.328,-178.000,11.725,41.038,Idle
-1.033,0.094,0.328,-129.145,11.725,41.038,Idle
-0.642,0.094,0.328,-80.290,11.725,41.038,Idle
-0.251,0.094,0.328,-31.435,11.725,41.038,Idle
0.139,0.094,0.328,17.427,11.725,41.038,Idle
0.530,0.094,0.328,66.282,11.725,41.038,Idle
0.921,0.094,0.328,115.137,11.725,41.038,Idle
1.311,0.094,0.328,163.992,11.725,41.038,Idle
1.702,0.094,0.328,212.847,11.725,41.038,Idle
-1.908,0.094,0.328,-238.573,11.725,41.038,Idle
-1.517,0.094,0.328,-189.718,11.725,41.038,Idle
-1.126,0.094,0.328,-140.863,11.725,41.038,Idle
-0.736,0.094,0.328,-92.008,11.725,41.038,Idle
-0.345,0.094,0.328,-43.153,11.725,41.038,Idle
0.046,0.094,0.328,5.710,11.725,41.038,Idle
0.421,0.094,0.328,52.611,11.725,41.038,Idle
0.811,0.094,0.328,101.466,11.725,41.038,Idle
1.202,0.094,0.328,150.321,11.725,41.038,Idle
1.593,0.094,0.328,199.176,11.725,41.038,Idle
1.983,0.094,0.328,248.031,11.725,41.038,Idle
-1.626,0.094,0.328,-203.389,11.725,41.038,Idle
-1.236,0.094,0.328,-154.534,11.725,41.038,Idle
-0.845,0.094,0.328,-105.679,11.725,41.038,Idle
-0.454,0.094,0.328,-56.824,11.725,41.038,Idle
-0.064,0.094,0.328,-7.969,11.725,41.038,Idle
0.327,0.094,0.328,40.893,11.725,41.038,Idle
0.718,0.094,0.328,89.748,11.725,41.038,Idle
1.108,0.094,0.328,138.603,11.725,41.038,Idle
1.499,0.094,0.328,187.458,11.725,41.038,Idle
1.889,0.094,0.328,236.313,11.725,41.038,Idle
-1.720,0.094,0.328,-215.107,11.725,41.038,Idle
-1.329,0.094,0.328,-166.252,11.725,41.038,Idle
-0.939,0.094,0.328,-117.397,11.725,41.038,Idle
-0.548,0.094,0.328,-68.542,11.725,41.038,Idle
